r1	r2	tau_eff_real	tau_eff_imag	beta_c	alpha	beta_angle	gamma	v4_value	u4_value	w4_value	v4_over_u4_value	w4_over_u4_value	v4_log_residual	u4_log_residual	w4_log_residual	v4_over_u4_log_residual	w4_over_u4_log_residual	v4_chi2	u4_chi2	w4_chi2	v4_over_u4_chi2	w4_over_u4_chi2	corr_score	ratio_score	total_score	v4_chi2_scaled	u4_chi2_scaled	w4_chi2_scaled	v4_over_u4_chi2_scaled	w4_over_u4_chi2_scaled	corr_score_scaled	ratio_score_scaled	total_score_scaled
0.6000000000	1.3466666667	0.4158257978	0.6957896524	0.2833964232	0.8723801656	1.2370922807	1.0321202073	0.8287911085	0.8509663119	0.8240611227	0.9739411501	0.9683827799	-0.0333734787	-0.0069690807	-0.0225089343	-0.0264043980	-0.0155398537	0.0011137891	0.0000485681	0.0005066521	0.0006971922	0.0002414871	0.0016690093	0.0009386793	0.0026076886	5.2281081964	4.4973155616	5.1610243001	5.3125877723	5.3768792650	14.8864480582	10.6894670373	25.5759150955
0.6000000000	1.3600000000	0.4130692548	0.6943475073	0.2822245739	0.8690382013	1.2384212322	1.0341332200	0.8282489714	0.8508460412	0.8235406709	0.9734416466	0.9679079775	-0.0340278226	-0.0071104249	-0.0231407032	-0.0269173978	-0.0160302784	0.0011578927	0.0000505581	0.0005354921	0.0007245463	0.0002569698	0.0017439430	0.0009815161	0.0027254591	5.4351299502	4.6815911097	5.4548038883	5.5210251082	5.7216141180	15.5715249482	11.2426392261	26.8141641743
0.6000000000	1.3733333333	0.4103432753	0.6929068575	0.2810648589	0.8657278658	1.2397370232	1.0361277645	0.8277067618	0.8507262506	0.8230205442	0.9729413677	0.9674328770	-0.0346826827	-0.0072512248	-0.0237724766	-0.0274314579	-0.0165212518	0.0012028885	0.0000525803	0.0005651306	0.0007524849	0.0002729518	0.0018205994	0.0010254366	0.0028460360	5.6463393636	4.8688356237	5.7567171699	5.7339164168	6.0774632005	16.2718921572	11.8113796173	28.0832717745
0.6000000000	1.3866666667	0.4076473913	0.6914678516	0.2799170738	0.8624486751	1.2410398648	1.0381041136	0.8271644811	0.8506069335	0.8225007214	0.9724403229	0.9669574618	-0.0353380578	-0.0073914878	-0.0244042798	-0.0279465700	-0.0170127920	0.0012487783	0.0000546341	0.0005955689	0.0007810108	0.0002894351	0.0018989813	0.0010704459	0.0029694272	5.8617455917	5.0590166747	6.0667769285	5.9512829955	6.4444761050	16.9875391949	12.3957591005	29.3832982954
0.6000000000	1.4000000000	0.4049811439	0.6900306320	0.2787810192	0.8592001554	1.2423299637	1.0400625346	0.8266221307	0.8504880836	0.8219811823	0.9719385217	0.9664817157	-0.0359939470	-0.0075312212	-0.0250361374	-0.0284627258	-0.0175049161	0.0012955642	0.0000567193	0.0006268082	0.0008101268	0.0003064221	0.0019790917	0.0011165488	0.0030956405	6.0813578232	5.2521024250	6.3849968342	6.1731460998	6.8227035871	17.7184570823	12.9958496869	30.7143067692
0.6133333333	0.6000000000	0.6386603380	0.7750469075	0.3756605980	1.1345388873	1.1254788403	0.8815749260	0.8593648704	0.8590123586	0.8549897824	1.0004103687	0.9953172080	0.0028519717	0.0024416872	0.0143358789	0.0004102845	0.0118941918	0.0000081337	0.0000059618	0.0002055174	0.0000001683	0.0001414718	0.0002196130	0.0001416401	0.0003612531	0.0381796581	0.5520550819	2.0935082867	0.0012826965	3.1499692097	2.6837430266	3.1512519062	5.8349949328
0.6133333333	0.6133333333	0.6330584854	0.7741039685	0.3732518581	1.1281470934	1.1281470934	0.8852984668	0.8588358061	0.8588358061	0.8543773039	1.0000000000	0.9948086676	0.0022361364	0.0022361364	0.0136192646	0.0000000000	0.0113831282	0.0000050003	0.0000050003	0.0001854844	0.0000000000	0.0001295756	0.0001954850	0.0001295756	0.0003250606	0.0234713564	0.4630191498	1.8894410564	0.0000000000	2.8850921418	2.3759315625	2.8850921418	5.2610237044
0.6133333333	0.6266666667	0.6275360651	0.7731294031	0.3708826225	1.1218457359	1.1307748827	0.8889720350	0.8583061317	0.8586613561	0.8537692089	0.9995863044	0.9943025884	0.0016192108	0.0020329919	0.0129072706	-0.0004137812	0.0108742786	0.0000026218	0.0000041331	0.0001665976	0.0000001712	0.0001182499	0.0001733525	0.0001184212	0.0002917737	0.0123068916	0.3827134109	1.6970508768	0.0013046529	2.6329180963	2.0920711793	2.6342227492	4.7262939285
0.6133333333	0.6400000000	0.6220916361	0.7721247490	0.3685518349	1.1156327400	1.1333632045	0.8925967091	0.8577758772	0.8584889281	0.8531653204	0.9991694116	0.9937988627	0.0010012280	0.0018321615	0.0121996997	-0.0008309335	0.0103675382	0.0000010025	0.0000033568	0.0001488327	0.0000006905	0.0001074858	0.0001531919	0.0001081763	0.0002613682	0.0047055196	0.3108349810	1.5160876719	0.0052612159	2.3932481016	1.8316281725	2.3985093175	4.2301374900
0.6133333333	0.6533333333	0.6167237839	0.7710914778	0.3662584781	1.1095060969	1.1359130212	0.8961735355	0.8572450714	0.8583184458	0.8525654688	0.9987494450	0.9932973863	0.0003822200	0.0016335576	0.0114963630	-0.0012513376	0.0098628053	0.0000001461	0.0000026685	0.0001321664	0.0000015658	0.0000972749	0.0001349810	0.0000988408	0.0002338217	0.0006857542	0.2470991797	1.3463158795	0.0119317068	2.1658947882	1.5941008134	2.1778264950	3.7719273084
0.6133333333	0.6666666667	0.6114311208	0.7700309971	0.3640015723	1.1034638607	1.1384252631	0.8997035298	0.8567137421	0.8581498368	0.8519694919	0.9983265222	0.9927980586	-0.0002377824	0.0014370972	0.0107970790	-0.0016748796	0.0093599818	0.0000000565	0.0000020652	0.0001165769	0.0000028052	0.0000876093	0.0001186987	0.0000904145	0.0002091132	0.0002654001	0.1912382128	1.1875136090	0.0213757211	1.9506818559	1.3790172219	1.9720575770	3.3510747989
0.6133333333	0.6800000000	0.6062122854	0.7689446543	0.3617801729	1.0975041462	1.1409008291	0.9031876783	0.8561819160	0.8579830322	0.8513772340	0.9979007554	0.9923007823	-0.0008587497	0.0012427014	0.0101016740	-0.0021014511	0.0088589727	0.0000007375	0.0000015443	0.0001020438	0.0000044161	0.0000784814	0.0001043256	0.0000828975	0.0001872231	0.0034615838	0.1429999608	1.0394718561	0.0336505489	1.7474435682	1.1859334007	1.7810941171	2.9670275178
0.6133333333	0.6933333333	0.6010659424	0.7678337387	0.3595933694	1.0916251264	1.1433405886	0.9066269387	0.8556496186	0.8578179668	0.8507885460	0.9974722514	0.9918054634	-0.0014806536	0.0010502951	0.0094099811	-0.0025309487	0.0083596860	0.0000021923	0.0000011031	0.0000885477	0.0000064057	0.0000698844	0.0000918432	0.0000762901	0.0001681333	0.0102907863	0.1021468632	0.9019937672	0.0488112875	1.5560242725	1.0144314167	1.6048355600	2.6192669767
0.6133333333	0.7066666667	0.5959907824	0.7666994848	0.3574402834	1.0858250299	1.1457453825	0.9100222412	0.8551168747	0.8576545784	0.8502032849	0.9970411122	0.9913120111	-0.0021034668	0.0008598072	0.0087218401	-0.0029632740	0.0078620329	0.0000044246	0.0000007393	0.0000760705	0.0000087810	0.0000618116	0.0000812343	0.0000705926	0.0001518269	0.0207688740	0.0684548912	0.7748939538	0.0669109501	1.3762779449	0.8641177190	1.4431888950	2.3073066140
0.6133333333	0.7200000000	0.5909855216	0.7655430743	0.3553200676	1.0801021394	1.1481160245	0.9133744897	0.8545837076	0.8574928080	0.8496213135	0.9966074346	0.9908203376	-0.0027271633	0.0006711699	0.0080370972	-0.0033983332	0.0073659273	0.0000074374	0.0000004505	0.0000645949	0.0000115487	0.0000542569	0.0000724828	0.0000658056	0.0001382884	0.0349111294	0.0417126010	0.6579978494	0.0880005698	1.2080677578	0.7346215798	1.2960683276	2.0306899074
0.6133333333	0.7333333333	0.5860489012	0.7643656388	0.3532319038	1.0744547890	1.1504533021	0.9166845625	0.8540501399	0.8573325995	0.8490425003	0.9961713114	0.9903303581	-0.0033517180	0.0004843188	0.0073556048	-0.0038360368	0.0068712860	0.0000112340	0.0000002346	0.0000541049	0.0000147152	0.0000472146	0.0000655735	0.0000619297	0.0001275032	0.0527322818	0.0217202598	0.5511411085	0.1121293007	1.0512656691	0.6255936501	1.1633949698	1.7889886200
0.6133333333	0.7466666667	0.5811796874	0.7631682618	0.3511750024	1.0688813626	1.1527579776	0.9199533134	0.8535161932	0.8571738995	0.8484667189	0.9957328305	0.9898419905	-0.0039771072	0.0002991927	0.0066772209	-0.0042762998	0.0063780283	0.0000158174	0.0000000895	0.0000445853	0.0000182867	0.0000406792	0.0000604922	0.0000589660	0.0001194582	0.0742465367	0.0082890401	0.4541690433	0.1393445136	0.9057520323	0.5367046201	1.0450965459	1.5818011660
0.6133333333	0.7600000000	0.5763766711	0.7619519812	0.3491486004	1.0633802918	1.1550307894	0.9231815724	0.8529818881	0.8570166572	0.8478938482	0.9952920761	0.9893551555	-0.0046033079	0.0001157331	0.0060018094	-0.0047190410	0.0058860763	0.0000211904	0.0000000134	0.0000360217	0.0000222693	0.0000346459	0.0000572256	0.0000569152	0.0001141408	0.0994676043	0.0012402746	0.3669360958	0.1696918890	0.7714152253	0.4676439747	0.9411071144	1.4087510891
0.6133333333	0.7733333333	0.5716386669	0.7607177911	0.3471519607	1.0579500543	1.1572724527	0.9263701466	0.8524472442	0.8568608243	0.8473237717	0.9948491284	0.9888697765	-0.0052302984	-0.0000661153	0.0053292391	-0.0051641831	0.0053953544	0.0000273560	0.0000000044	0.0000284008	0.0000266688	0.0000291098	0.0000557612	0.0000557786	0.0001115398	0.1284087281	0.0004047680	0.2893053425	0.2032155056	0.6481512985	0.4181188387	0.8513668041	1.2694856428
0.6133333333	0.7866666667	0.5669645136	0.7594666440	0.3451843708	1.0525891719	1.1594836607	0.9295198211	0.8519122802	0.8567063546	0.8467563778	0.9944040635	0.9883857792	-0.0058580579	-0.0002464055	0.0046593842	-0.0056116524	0.0049057897	0.0000343168	0.0000000607	0.0000217099	0.0000314906	0.0000240668	0.0000560874	0.0000555574	0.0001116448	0.1610827114	0.0056221606	0.2211480304	0.2399579252	0.5358636389	0.3878529024	0.7758215641	1.1636744665
0.6133333333	0.8000000000	0.5623530731	0.7581994521	0.3432451420	1.0472962091	1.1616650850	0.9326313595	0.8513770142	0.8565532042	0.8461915589	0.9939569544	0.9879030920	-0.0064865666	-0.0004251879	0.0039921234	-0.0060613787	0.0044173113	0.0000420755	0.0000001808	0.0000159370	0.0000367403	0.0000195126	0.0000581934	0.0000562530	0.0001144463	0.1975019441	0.0167403389	0.1623431402	0.2799602739	0.4344626518	0.3765854232	0.7144229257	1.0910083489
0.6133333333	0.8133333333	0.5578032303	0.7569170899	0.3413336080	1.0420697716	1.1638173769	0.9357055051	0.8508414630	0.8564013314	0.8456292119	0.9935078704	0.9874216455	-0.0071158056	-0.0006025106	0.0033273402	-0.0065132951	0.0039298508	0.0000506347	0.0000003630	0.0000110712	0.0000424230	0.0000154437	0.0000620689	0.0000578667	0.0001199356	0.2376784276	0.0336148906	0.1127769771	0.3232623198	0.3438654573	0.3840702953	0.6671277771	1.0511980725
0.6133333333	0.8266666667	0.5533138929	0.7556203952	0.3394491242	1.0369085044	1.1659411681	0.9387429811	0.8503056430	0.8562506963	0.8450692377	0.9930568777	0.9869413728	-0.0077457571	-0.0007784192	0.0026649226	-0.0069673379	0.0034433417	0.0000599968	0.0000006059	0.0000071018	0.0000485438	0.0000118566	0.0000677045	0.0000604004	0.0001281049	0.2816237997	0.0561085989	0.0723427854	0.3699025473	0.2639956014	0.4100751840	0.6338981487	1.0439733327
0.6133333333	0.8400000000	0.5488839904	0.7543101709	0.3375910667	1.0318110909	1.1680370711	0.9417444916	0.8497695696	0.8561012608	0.8445115409	0.9926040394	0.9864622091	-0.0083764038	-0.0009529574	0.0020047626	-0.0074234464	0.0029577200	0.0000701641	0.0000009081	0.0000040191	0.0000551076	0.0000087481	0.0000750913	0.0000638557	0.0001389470	0.3293493578	0.0840909738	0.0409403866	0.4199182278	0.1947827812	0.4543807182	0.6147010089	1.0690817271
0.6133333333	0.8533333333	0.5445124745	0.7529871869	0.3357588318	1.0267762511	1.1701056806	0.9447107219	0.8492332574	0.8559529887	0.8439560299	0.9921494154	0.9859840914	-0.0090077297	-0.0011261670	0.0013467564	-0.0078815626	0.0024729234	0.0000811392	0.0000012683	0.0000018138	0.0000621190	0.0000061154	0.0000842212	0.0000682344	0.0001524556	0.3808660814	0.1174378181	0.0184758386	0.4733454875	0.1361625829	0.5167797381	0.6095080704	1.1262878085
0.6133333333	0.8666666667	0.5401983178	0.7516521807	0.3339518347	1.0218027406	1.1721475734	0.9476423396	0.8486967204	0.8558058454	0.8434026165	0.9916930633	0.9855069594	-0.0096397193	-0.0012980876	0.0006908041	-0.0083416316	0.0019888918	0.0000929242	0.0000016850	0.0000004772	0.0000695828	0.0000039557	0.0000950864	0.0000735385	0.0001686249	0.4361846543	0.1560308234	0.0048611148	0.5302193716	0.0880762328	0.5970765925	0.6182956044	1.2153721969
0.6133333333	0.8800000000	0.5359405143	0.7503058597	0.3321695088	1.0168893491	1.1741633097	0.9505399948	0.8481599718	0.8556597978	0.8428512160	0.9912350375	0.9850307542	-0.0102723580	-0.0014687573	0.0000368094	-0.0088036007	0.0015055666	0.0001055213	0.0000021572	0.0000000014	0.0000775034	0.0000022667	0.0001076799	0.0000797701	0.0001874501	0.4953154846	0.1997571961	0.0000138020	0.5905739062	0.0504703592	0.6950864828	0.6410442654	1.3361307482
0.6133333333	0.8933333333	0.5317380782	0.7489489021	0.3304113055	1.0120348994	1.1761534333	0.9534043210	0.8476230240	0.8555148144	0.8423017466	0.9907753902	0.9845554191	-0.0109056321	-0.0016382122	-0.0006153206	-0.0092674200	0.0010228916	0.0001189328	0.0000026837	0.0000003786	0.0000858851	0.0000010463	0.0001219952	0.0000869314	0.0002089266	0.5582687254	0.2485093092	0.0038568159	0.6544421562	0.0232967663	0.8106348504	0.6777389225	1.4883737729
0.6133333333	0.9066666667	0.5275900440	0.7475819578	0.3286766926	1.0072382460	1.1781184724	0.9562359352	0.8470858891	0.8553708649	0.8417541301	0.9903141711	0.9840808994	-0.0115395285	-0.0018064869	-0.0012656750	-0.0097330416	0.0005408119	0.0001331607	0.0000032634	0.0000016019	0.0000947321	0.0000002925	0.0001380260	0.0000950246	0.0002330506	0.6250542930	0.3021843785	0.0163181322	0.7218562816	0.0065122174	0.9435568038	0.7283684991	1.6719253029
0.6133333333	0.9200000000	0.5234954659	0.7462056504	0.3269651546	1.0024982744	1.1800589403	0.9590354389	0.8465485782	0.8552279207	0.8412082906	0.9898514276	0.9836071417	-0.0121740349	-0.0019736146	-0.0019143400	-0.0102004203	0.0000592745	0.0001482071	0.0000038952	0.0000036647	0.0001040486	0.0000000035	0.0001557670	0.0001040521	0.0002598191	0.6956818858	0.3606841625	0.0373305342	0.7928475903	0.0000782299	1.0936965824	0.7929258202	1.8866224027
0.6133333333	0.9333333333	0.5194534176	0.7448205777	0.3252761914	0.9978138996	1.1819753357	0.9618034183	0.8460111020	0.8550859542	0.8406641556	0.9893872047	0.9831340949	-0.0128091395	-0.0021396269	-0.0025613986	-0.0106695127	-0.0004217718	0.0001640741	0.0000045780	0.0000065608	0.0001138385	0.0000001779	0.0001752128	0.0001140164	0.0002892292	0.7701610006	0.4239146817	0.0668313728	0.8674465883	0.0039608780	1.2609070551	0.8714074663	2.1323145214
0.6133333333	0.9466666667	0.5154629914	0.7434273130	0.3236093180	0.9931840656	1.1838681431	0.9645404449	0.8454734705	0.8549449390	0.8401216551	0.9889215456	0.9826617092	-0.0134448314	-0.0023045539	-0.0032069307	-0.0111402775	-0.0009023768	0.0001807635	0.0000053110	0.0000102844	0.0001241058	0.0000008143	0.0001963589	0.0001249201	0.0003212789	0.8485009503	0.4917859584	0.1047623418	0.9456830281	0.0181306052	1.4450492505	0.9638136333	2.4088628837
0.6133333333	0.9600000000	0.5115232984	0.7420264061	0.3219640636	0.9886077438	1.1857378338	0.9672470760	0.8449356932	0.8548048500	0.8395807214	0.9884544914	0.9821899366	-0.0140811002	-0.0024684247	-0.0038510135	-0.0116126755	-0.0013825888	0.0001982774	0.0000060931	0.0000148303	0.0001348542	0.0000019116	0.0002192008	0.0001367658	0.0003559666	0.9307108782	0.5642117741	0.1510692642	1.0275859538	0.0425620455	1.6459919165	1.0701479993	2.7161399158
0.6133333333	0.9733333333	0.5076334679	0.7406183844	0.3203399715	0.9840839327	1.1875848659	0.9699238550	0.8443977791	0.8546656630	0.8390412898	0.9879860811	0.9817187306	-0.0147179362	-0.0026312669	-0.0044937212	-0.0120866693	-0.0018624543	0.0002166176	0.0000069236	0.0000201935	0.0001460876	0.0000034687	0.0002437347	0.0001495563	0.0003932911	1.0167997740	0.6411094427	0.2057018911	1.1131837445	0.0772338524	1.8636111079	1.1904175969	3.0540287048
0.6133333333	0.9866666667	0.5037926470	0.7392037536	0.3187365985	0.9796116564	1.1894096851	0.9725713121	0.8438597366	0.8545273551	0.8385032976	0.9875163522	0.9812480461	-0.0153553301	-0.0027931069	-0.0051351256	-0.0125622232	-0.0023420187	0.0002357862	0.0000078014	0.0000263695	0.0001578095	0.0000054851	0.0002699571	0.0001632945	0.0004332516	1.1067764874	0.7223996004	0.2686137113	1.2025041556	0.1221285353	2.0977897991	1.3246326909	3.4224224899
0.6133333333	1.0000000000	0.5000000000	0.7377829991	0.3171535139	0.9751899644	1.1912127249	0.9751899644	0.8433215736	0.8543899041	0.8379666845	0.9870453402	0.9807778398	-0.0159932734	-0.0029539702	-0.0057752959	-0.0130393032	-0.0028213257	0.0002557848	0.0000087259	0.0000333540	0.0001700234	0.0000079599	0.0002978648	0.0001779833	0.0004758481	1.2006497412	0.8080060084	0.3397617708	1.2955743574	0.1772323034	2.3484175205	1.4728066608	3.8212241813
0.6133333333	1.0133333333	0.4962547084	0.7363565860	0.3155902997	0.9708179302	1.1929944070	0.9777803164	0.8427832976	0.8542532889	0.8374313924	0.9865730792	0.9803080694	-0.0166317579	-0.0031138809	-0.0064142987	-0.0135178770	-0.0033004178	0.0002766154	0.0000096963	0.0000411432	0.0001827330	0.0000108928	0.0003274549	0.0001936258	0.0005210806	1.2984281449	0.8978553698	0.4191065028	1.3924209722	0.2425349173	2.6153900175	1.6349558894	4.2503459069
0.6133333333	1.0266666667	0.4925559705	0.7349249609	0.3140465497	0.9664946509	1.1947551419	0.9803428608	0.8422449158	0.8541174892	0.8368973654	0.9860996016	0.9798386943	-0.0172707762	-0.0032728625	-0.0070521986	-0.0139979137	-0.0037793361	0.0002982797	0.0000107116	0.0000497335	0.0001959416	0.0000142834	0.0003587248	0.0002102250	0.0005689498	1.4001202056	0.9918771581	0.5066115661	1.4930701093	0.3180295453	2.8986089298	1.8110996546	4.7097085845
0.6133333333	1.0400000000	0.4889030006	0.7334885520	0.3125218692	0.9622192463	1.1964953293	0.9828780780	0.8417064345	0.8539824856	0.8363645495	0.9856249381	0.9793696751	-0.0179103211	-0.0034309370	-0.0076890576	-0.0144793841	-0.0042581205	0.0003207796	0.0000117713	0.0000591216	0.0002096526	0.0000181316	0.0003916725	0.0002277842	0.0006194567	1.5057343402	1.0900034571	0.6022436925	1.5975473984	0.4037126281	3.1979814899	2.0012600265	5.1992415164
0.6133333333	1.0533333333	0.4852950292	0.7320477701	0.3110158746	0.9579908580	1.1982153582	0.9853864373	0.8411678601	0.8538482595	0.8358328926	0.9851491184	0.9789009737	-0.0185503861	-0.0035881260	-0.0083249357	-0.0149622600	-0.0047368097	0.0003441168	0.0000128746	0.0000693046	0.0002238692	0.0000224374	0.0004262960	0.0002463066	0.0006726026	1.6152788859	1.1921688118	0.7059725418	1.7058780207	0.4995837478	3.5134202395	2.2054617685	5.7188820080
0.6133333333	1.0666666667	0.4817313024	0.7306030094	0.3095281930	0.9538086492	1.1999156075	0.9878683969	0.8406291983	0.8537147930	0.8353023446	0.9846721705	0.9784325532	-0.0191909649	-0.0037444499	-0.0089598909	-0.0154465150	-0.0052154409	0.0003682931	0.0000140209	0.0000802796	0.0002385948	0.0000272008	0.0004625937	0.0002657957	0.0007283893	1.7287621099	1.2983100883	0.8177705646	1.8180867388	0.6056455033	3.8448427627	2.4237322421	6.2685750049
0.6133333333	1.0800000000	0.4782110816	0.7291546478	0.3080584619	0.9496718033	1.2015964461	0.9903244042	0.8400904545	0.8535820691	0.8347728572	0.9841941213	0.9779643779	-0.0198320520	-0.0038999284	-0.0095939790	-0.0159321236	-0.0056940506	0.0003933103	0.0000152094	0.0000920444	0.0002538326	0.0000324222	0.0005005642	0.0002862548	0.0007868189	1.8461922196	1.4083663432	0.9376128722	1.9341979252	0.7219033910	4.1921714350	2.6561013162	6.8482727512
0.6133333333	1.0933333333	0.4747336429	0.7277030481	0.3066063286	0.9455795239	1.2032582336	0.9927548961	0.8395516338	0.8534500713	0.8342443837	0.9837149964	0.9774964134	-0.0204736420	-0.0040545802	-0.0102272541	-0.0164190617	-0.0061726738	0.0004191700	0.0000164396	0.0001045967	0.0002695856	0.0000381019	0.0005402064	0.0003076875	0.0008478939	1.9675773711	1.5222787019	1.0654771131	2.0542355883	0.8483656903	4.5553331862	2.9026012786	7.4579344648
0.6133333333	1.1066666667	0.4712982774	0.7262485581	0.3051714500	0.9415310340	1.2049013202	0.9951602993	0.8390127408	0.8533187838	0.8337168792	0.9832348201	0.9770286264	-0.0211157299	-0.0042084236	-0.0108597683	-0.0169073063	-0.0066513447	0.0004458740	0.0000177108	0.0001179346	0.0002858570	0.0000442404	0.0005815194	0.0003300974	0.0009116168	2.0929256780	1.6399902436	1.2013433561	2.1782233983	0.9850433543	4.9342592777	3.1632667526	8.0975260302
