tau_real	tau_imag	v4_value	u4_value	w4_value	v4_over_u4_value	w4_over_u4_value	v4_log_residual	u4_log_residual	w4_log_residual	v4_over_u4_log_residual	w4_over_u4_log_residual	v4_chi2	u4_chi2	w4_chi2	v4_over_u4_chi2	w4_over_u4_chi2	corr_score	ratio_score	total_score
0.0966511628	0.9121315678	0.8754518682	0.8890722530	0.8409819799	0.9846802274	0.9459096008	0.0296836783	0.0026669368	0.0203390601	0.0270167414	0.0176721233	0.0008811208	0.0000071126	0.0004136774	0.0007299043	0.0003123039	0.0013019107	0.0010422083	0.0023441189
0.0966511628	0.9187982344	0.8766857584	0.8891733944	0.8417151340	0.9859559045	0.9466265402	0.0310921183	0.0027806910	0.0212104637	0.0283114273	0.0184297727	0.0009667198	0.0000077322	0.0004498838	0.0008015369	0.0003396565	0.0014243358	0.0011411934	0.0025655293
0.0966511628	0.9254649011	0.8779089551	0.8892719354	0.8424347125	0.9872221534	0.9473308208	0.0324863968	0.0028915080	0.0220649940	0.0295948888	0.0191734860	0.0010553660	0.0000083608	0.0004868640	0.0008758574	0.0003676226	0.0015505908	0.0012434800	0.0027940708
0.0966511628	0.9321315678	0.8791217426	0.8893678791	0.8431409870	0.9884793045	0.9480227551	0.0338668937	0.0029993924	0.0229030158	0.0308675013	0.0199036234	0.0011469665	0.0000089964	0.0005245481	0.0009528026	0.0003961542	0.0016805110	0.0013489569	0.0030294678
0.0966511628	0.9387982344	0.8803243964	0.8894612286	0.8438342205	0.9897276779	0.9487026453	0.0352339762	0.0031043485	0.0237248815	0.0321296277	0.0206205330	0.0012414331	0.0000096370	0.0005628700	0.0010323130	0.0004252064	0.0018139401	0.0014575194	0.0032714594
0.0966511628	0.9454649011	0.8815171834	0.8895519866	0.8445146672	0.9909675845	0.9493707843	0.0365879994	0.0032063803	0.0245309314	0.0333816191	0.0213245511	0.0013386817	0.0000102809	0.0006017666	0.0011143325	0.0004547365	0.0019507292	0.0015690690	0.0035197981
0.0966511628	0.9521315678	0.8827003622	0.8896401555	0.8451825733	0.9921993254	0.9500274555	0.0379293067	0.0033054915	0.0253214944	0.0346238152	0.0220160029	0.0014386323	0.0000109263	0.0006411781	0.0011988086	0.0004847044	0.0020907367	0.0016835130	0.0037742496
0.0966511628	0.9587982344	0.8838741833	0.8897257377	0.8458381768	0.9934231931	0.9506729332	0.0392582303	0.0034016855	0.0260968883	0.0358565448	0.0226952028	0.0015412086	0.0000115715	0.0006810476	0.0012856918	0.0005150722	0.0022338277	0.0018007640	0.0040345917
0.0966511628	0.9654649011	0.8850388897	0.8898087351	0.8464817084	0.9946394711	0.9513074833	0.0405750916	0.0034949654	0.0268574202	0.0370801262	0.0233624548	0.0016463381	0.0000122148	0.0007213210	0.0013749358	0.0005458043	0.0023798739	0.0019207400	0.0043006139
0.0966511628	0.9721315678	0.8861947168	0.8898891495	0.8471133913	0.9958484349	0.9519313633	0.0418802015	0.0035853340	0.0276033871	0.0382948674	0.0240180530	0.0017539513	0.0000128546	0.0007619470	0.0014664969	0.0005768669	0.0025287529	0.0020433637	0.0045721166
0.0966511628	0.9787982344	0.8873418929	0.8899669826	0.8477334417	0.9970503516	0.9525448228	0.0431738611	0.0036727940	0.0283350762	0.0395010671	0.0246622822	0.0018639823	0.0000134894	0.0008028765	0.0015603343	0.0006082282	0.0026803482	0.0021685625	0.0048489107
0.0966511628	0.9854649011	0.8884806396	0.8900422358	0.8483420692	0.9982454808	0.9531481036	0.0444563617	0.0037573477	0.0290527653	0.0406990141	0.0252954176	0.0019763681	0.0000141177	0.0008440632	0.0016564097	0.0006398582	0.0028345489	0.0022962679	0.0051308168
0.0993178295	0.5854649011	0.7924038327	0.8807656202	0.7790683175	0.8996761620	0.8845353402	-0.0699853439	-0.0067200177	-0.0561324317	-0.0632653262	-0.0494124140	0.0048979484	0.0000451586	0.0031508499	0.0040025015	0.0024415867	0.0080939569	0.0064440882	0.0145380450
0.0993178295	0.5921315678	0.7948312344	0.8810081157	0.7811246824	0.9021837827	0.8866259782	-0.0669266872	-0.0064447320	-0.0534963909	-0.0604819552	-0.0470516589	0.0044791815	0.0000415346	0.0028618638	0.0036580669	0.0022138586	0.0073825799	0.0058719255	0.0132545054
0.0993178295	0.5987982344	0.7972109920	0.8812472014	0.7831307097	0.9046394595	0.8886617835	-0.0639371191	-0.0061733914	-0.0509315560	-0.0577637277	-0.0447581647	0.0040879552	0.0000381108	0.0025940234	0.0033366482	0.0020032933	0.0067200894	0.0053399415	0.0120600309
0.0993178295	0.6054649011	0.7995446903	0.8814829060	0.7850880089	0.9070450315	0.8906446212	-0.0610140671	-0.0059059601	-0.0484353478	-0.0551081070	-0.0425293877	0.0037227164	0.0000348804	0.0023459829	0.0030369035	0.0018087488	0.0061035797	0.0048456523	0.0109492320
0.0993178295	0.6121315678	0.8018338574	0.8817152584	0.7869981304	0.9094022699	0.8925762857	-0.0581550695	-0.0056424022	-0.0460052998	-0.0525126673	-0.0403628976	0.0033820121	0.0000318367	0.0021164876	0.0027575802	0.0016291635	0.0055303364	0.0043867437	0.0099170802
0.0993178295	0.6187982344	0.8040799667	0.8819442876	0.7888625672	0.9117128803	0.8944585030	-0.0553577703	-0.0053826818	-0.0436390530	-0.0499750885	-0.0382563712	0.0030644827	0.0000289733	0.0019043669	0.0024975095	0.0014635499	0.0049978229	0.0039610594	0.0089588823
0.0993178295	0.6254649011	0.8062844385	0.8821700225	0.7906827574	0.9139785052	0.8962929335	-0.0526199140	-0.0051267631	-0.0413343506	-0.0474931509	-0.0362075875	0.0027688553	0.0000262837	0.0017085285	0.0022555994	0.0013109894	0.0045036676	0.0035665888	0.0080702564
0.0993178295	0.6321315678	0.8084486420	0.8823924921	0.7924600855	0.9162007261	0.8980811743	-0.0499393412	-0.0048746105	-0.0390890335	-0.0450647308	-0.0342144230	0.0024939378	0.0000237618	0.0015279525	0.0020308300	0.0011706267	0.0040456522	0.0032014567	0.0072471089
0.0993178295	0.6387982344	0.8105738968	0.8826117248	0.7941958848	0.9183810662	0.8998247615	-0.0473139842	-0.0046261887	-0.0369010356	-0.0426877955	-0.0322748468	0.0022386131	0.0000214016	0.0013616864	0.0018222479	0.0010416657	0.0036217011	0.0028639136	0.0064856148
0.0993178295	0.6454649011	0.8126614753	0.8828277490	0.7958914390	0.9205209920	0.9015251729	-0.0447418623	-0.0043814630	-0.0347683792	-0.0403603993	-0.0303869162	0.0020018342	0.0000191972	0.0012088402	0.0016289618	0.0009233647	0.0032298717	0.0025523265	0.0057821982
0.0993178295	0.6521315678	0.8147126036	0.8830405927	0.7975479843	0.9226219161	0.9031838298	-0.0422210782	-0.0041403990	-0.0326891713	-0.0380806793	-0.0285487724	0.0017826194	0.0000171429	0.0010685819	0.0014501381	0.0008150324	0.0028683443	0.0022651705	0.0051335148
0.0993178295	0.6587982344	0.8167284635	0.8832502832	0.7991667107	0.9246851986	0.9048020996	-0.0397498140	-0.0039029630	-0.0306615995	-0.0358468510	-0.0267586365	0.0015800477	0.0000152331	0.0009401337	0.0012849967	0.0007160246	0.0025354145	0.0020010214	0.0045364359
0.0993178295	0.6654649011	0.8187101943	0.8834568475	0.8007487639	0.9267121497	0.9063812977	-0.0373263274	-0.0036691220	-0.0286839279	-0.0336572055	-0.0250148059	0.0013932547	0.0000134625	0.0008227677	0.0011328075	0.0006257405	0.0022294849	0.0017585480	0.0039880329
0.0993178295	0.6721315678	0.8206588942	0.8836603120	0.8022952471	0.9287040314	0.9079226895	-0.0349489486	-0.0034388435	-0.0267544940	-0.0315101051	-0.0233156506	0.0012214290	0.0000118256	0.0007158030	0.0009928867	0.0005436196	0.0019490576	0.0015365063	0.0034855639
0.0993178295	0.6787982344	0.8225756214	0.8838607025	0.8038072224	0.9306620591	0.9094274925	-0.0326160763	-0.0032120959	-0.0248717053	-0.0294039804	-0.0216596094	0.0010638084	0.0000103176	0.0006186017	0.0008645941	0.0004691387	0.0016927277	0.0013337327	0.0030264605
0.0993178295	0.6854649011	0.8244613963	0.8840580442	0.8052857126	0.9325874039	0.9108968782	-0.0303261754	-0.0029888485	-0.0230340357	-0.0273373270	-0.0200451872	0.0009196769	0.0000089332	0.0005305668	0.0007473294	0.0004018095	0.0014591769	0.0011491390	0.0026083159
0.0993178295	0.6921315678	0.8263172025	0.8842523615	0.8067317022	0.9344811939	0.9123319737	-0.0280777735	-0.0027690711	-0.0212400228	-0.0253087023	-0.0184709517	0.0007883614	0.0000076678	0.0004511386	0.0006405304	0.0003411761	0.0012471677	0.0009817065	0.0022288742
0.0993178295	0.6987982344	0.8281439880	0.8844436782	0.8081461395	0.9363445162	0.9137338639	-0.0258694578	-0.0025527347	-0.0194882647	-0.0233167231	-0.0169355301	0.0006692288	0.0000065165	0.0003797925	0.0005436696	0.0002868122	0.0010555378	0.0008304818	0.0018860195
0.0993178295	0.7054649011	0.8299426670	0.8846320174	0.8095299374	0.9381784185	0.9151035928	-0.0236998731	-0.0023398108	-0.0177774176	-0.0213600622	-0.0154376068	0.0005616840	0.0000054747	0.0003160366	0.0004562523	0.0002383197	0.0008831953	0.0006945720	0.0015777672
0.0993178295	0.7121315678	0.8317141209	0.8848174014	0.8108839751	0.9399839103	0.9164421652	-0.0215677186	-0.0021302722	-0.0161061927	-0.0194374463	-0.0139759205	0.0004651665	0.0000045381	0.0002594094	0.0003778143	0.0001953264	0.0007291140	0.0005731407	0.0013022547
0.0993178295	0.7187982344	0.8334591993	0.8849998517	0.8122090994	0.9417619649	0.9177505485	-0.0194717456	-0.0019240924	-0.0144733541	-0.0175476533	-0.0125492617	0.0003791489	0.0000037021	0.0002094780	0.0003079201	0.0001574840	0.0005923290	0.0004654041	0.0010577331
0.0993178295	0.7254649011	0.8351787219	0.8851793893	0.8135061256	0.9435135205	0.9190296741	-0.0174107555	-0.0017212456	-0.0128777160	-0.0156895099	-0.0111564704	0.0003031344	0.0000029627	0.0001658356	0.0002461607	0.0001244668	0.0004719327	0.0003706276	0.0008425602
0.0993178295	0.7321315678	0.8368734788	0.8853560341	0.8147758393	0.9452394817	0.9202804385	-0.0153835969	-0.0015217073	-0.0113181411	-0.0138618896	-0.0097964338	0.0002366551	0.0000023156	0.0001281003	0.0001921520	0.0000959701	0.0003670710	0.0002881221	0.0006551931
0.0993178295	0.7387982344	0.8385442322	0.8855298055	0.8160189969	0.9469407207	0.9215037053	-0.0133891642	-0.0013254536	-0.0097935374	-0.0120637105	-0.0084680838	0.0001792697	0.0000017568	0.0000959134	0.0001455331	0.0000717084	0.0002769399	0.0002172416	0.0004941815
0.0993178295	0.7454649011	0.8401917173	0.8857007220	0.8172363273	0.9486180788	0.9227003061	-0.0114263949	-0.0011324618	-0.0083028573	-0.0102939331	-0.0071703955	0.0001305625	0.0000012825	0.0000689374	0.0001059651	0.0000514146	0.0002007824	0.0001573796	0.0003581620
0.0993178295	0.7521315678	0.8418166433	0.8858688014	0.8184285326	0.9502723675	0.9238710420	-0.0094942684	-0.0009427098	-0.0068450947	-0.0085515586	-0.0059023849	0.0000901411	0.0000008887	0.0000468553	0.0000731292	0.0000348381	0.0001378852	0.0001079673	0.0002458525
0.0993178295	0.7587982344	0.8434196943	0.8860340608	0.8195962894	0.9519043699	0.9250166846	-0.0075918035	-0.0007561767	-0.0054192837	-0.0068356268	-0.0046631070	0.0000576355	0.0000005718	0.0000293686	0.0000467258	0.0000217446	0.0000875759	0.0000684704	0.0001560463
0.0993178295	0.7654649011	0.8450015305	0.8861965163	0.8207402494	0.9535148412	0.9261379776	-0.0057180570	-0.0005728421	-0.0040244964	-0.0051452149	-0.0034516543	0.0000326962	0.0000003281	0.0000161966	0.0000264732	0.0000119139	0.0000492209	0.0000383872	0.0000876081
0.0993178295	0.7721315678	0.8465627889	0.8863561836	0.8218610409	0.9551045105	0.9272356374	-0.0038721221	-0.0003926869	-0.0026598419	-0.0034794352	-0.0022671549	0.0000149933	0.0000001542	0.0000070748	0.0000121065	0.0000051400	0.0000222223	0.0000172465	0.0000394688
0.0993178295	0.7787982344	0.8481040842	0.8865130775	0.8229592693	0.9566740816	0.9283103546	-0.0020531265	-0.0002156926	-0.0013244636	-0.0018374339	-0.0011087710	0.0000042153	0.0000000465	0.0000017542	0.0000033762	0.0000012294	0.0000060161	0.0000046055	0.0000106216
0.0993178295	0.7854649011	0.8496260100	0.8866672121	0.8240355183	0.9582242338	0.9293627949	-0.0002602312	-0.0000418416	-0.0000175389	-0.0002183896	0.0000243027	0.0000000677	0.0000000018	0.0000000003	0.0000000477	0.0000000006	0.0000000698	0.0000000483	0.0000001181
0.0993178295	0.7921315678	0.8511291388	0.8868186008	0.8250903504	0.9597556231	0.9303935999	0.0015073710	0.0001288829	0.0012617234	0.0013784881	0.0011328405	0.0000022722	0.0000000166	0.0000015919	0.0000019002	0.0000012833	0.0000038807	0.0000031836	0.0000070643
0.0993178295	0.7987982344	0.8526140239	0.8869672564	0.8261243080	0.9612688831	0.9314033884	0.0032504570	0.0002964968	0.0025140835	0.0029539602	0.0022175867	0.0000105655	0.0000000879	0.0000063206	0.0000087259	0.0000049177	0.0000169740	0.0000136436	0.0000306176
0.0993178295	0.8054649011	0.8540811991	0.8871131909	0.8271379141	0.9627646255	0.9323927573	0.0049697746	0.0004610153	0.0037402729	0.0045087592	0.0032792575	0.0000246987	0.0000002125	0.0000139896	0.0000203289	0.0000107535	0.0000389008	0.0000310824	0.0000699833
0.0993178295	0.8121315678	0.8555311801	0.8872564159	0.8281316731	0.9642434417	0.9333622821	0.0066660437	0.0006224529	0.0049409946	0.0060435909	0.0043185418	0.0000444361	0.0000003874	0.0000244134	0.0000365250	0.0000186498	0.0000692370	0.0000551748	0.0001244118
0.0993178295	0.8187982344	0.8569644651	0.8873969420	0.8291060715	0.9657059028	0.9343125182	0.0083399578	0.0007808231	0.0061169254	0.0075591347	0.0053361024	0.0000695549	0.0000006097	0.0000374168	0.0000571405	0.0000284740	0.0001075814	0.0000856145	0.0001931959
0.0993178295	0.8254649011	0.8583815350	0.8875347795	0.8300615784	0.9671525610	0.9352440012	0.0099921845	0.0009361389	0.0072687163	0.0090560456	0.0063325774	0.0000998438	0.0000008764	0.0000528342	0.0000820120	0.0000401015	0.0001535543	0.0001221135	0.0002756678
0.0993178295	0.8321315678	0.8597828548	0.8876699380	0.8309986466	0.9685839499	0.9361572484	0.0116233673	0.0010884126	0.0083969936	0.0105349547	0.0073085810	0.0001351027	0.0000011846	0.0000705095	0.0001109853	0.0000534154	0.0002067968	0.0001644006	0.0003711974
0.0993178295	0.8387982344	0.8611688735	0.8878024265	0.8319177130	0.9700005855	0.9370527588	0.0132341261	0.0012376557	0.0095023607	0.0119964704	0.0082647050	0.0001751421	0.0000015318	0.0000902949	0.0001439153	0.0000683053	0.0002669687	0.0002122206	0.0004791894
0.0993178295	0.8454649011	0.8625400253	0.8879322535	0.8328191990	0.9714029668	0.9379310142	0.0148250584	0.0013838791	0.0105853980	0.0134411793	0.0092015189	0.0002197824	0.0000019151	0.0001120507	0.0001806653	0.0000846679	0.0003337481	0.0002653332	0.0005990814
0.0993178295	0.8521315678	0.8638967297	0.8880594269	0.8337035116	0.9727915762	0.9387924798	0.0163967402	0.0015270931	0.0116466648	0.0148696471	0.0101195717	0.0002688531	0.0000023320	0.0001356448	0.0002211064	0.0001024057	0.0004068299	0.0003235121	0.0007303420
0.0993178295	0.8587982344	0.8652393923	0.8881839542	0.8345710435	0.9741668808	0.9396376049	0.0179497271	0.0016673074	0.0126866998	0.0162824197	0.0110193924	0.0003221927	0.0000027799	0.0001609524	0.0002651172	0.0001214270	0.0004859250	0.0003865442	0.0008724692
0.0993178295	0.8654649011	0.8665684051	0.8883058424	0.8354221739	0.9755293321	0.9404668235	0.0194845546	0.0018045310	0.0137060219	0.0176800236	0.0119014909	0.0003796479	0.0000032563	0.0001878550	0.0003125832	0.0001416455	0.0005707592	0.0004542287	0.0010249880
0.0993178295	0.8721315678	0.8678841475	0.8884250978	0.8362572689	0.9768793674	0.9412805547	0.0210017396	0.0019387724	0.0147051311	0.0190629672	0.0127663587	0.0004410731	0.0000037588	0.0002162409	0.0003633967	0.0001629799	0.0006610728	0.0005263766	0.0011874494
0.0993178295	0.8787982344	0.8691869863	0.8885417266	0.8370766824	0.9782174098	0.9420792038	0.0225017806	0.0020700396	0.0156845094	0.0204317410	0.0136144698	0.0005063301	0.0000042851	0.0002460038	0.0004174560	0.0001853538	0.0007566190	0.0006028098	0.0013594289
0.0993178295	0.8854649011	0.8704772761	0.8886557343	0.8378807558	0.9795438689	0.9428631622	0.0239851588	0.0021983401	0.0166446215	0.0217868187	0.0144462814	0.0005752878	0.0000048327	0.0002770434	0.0004746655	0.0002086950	0.0008571640	0.0006833605	0.0015405245
0.0993178295	0.8921315678	0.8717553603	0.8887671260	0.8386698192	0.9808591416	0.9436328084	0.0254523388	0.0023236809	0.0175859155	0.0231286579	0.0152622346	0.0006478216	0.0000053995	0.0003092644	0.0005349348	0.0002329358	0.0009624855	0.0007678706	0.0017303561
0.0993178295	0.8987982344	0.8730215710	0.8888759067	0.8394441915	0.9821636119	0.9443885083	0.0269037690	0.0024460684	0.0185088235	0.0244577006	0.0160627551	0.0007238128	0.0000059833	0.0003425765	0.0005981791	0.0002580121	0.0010723726	0.0008561912	0.0019285638
0.0993178295	0.9054649011	0.8742762298	0.8889820806	0.8402041810	0.9834576521	0.9451306155	0.0283398825	0.0025655087	0.0194137623	0.0257743738	0.0168482537	0.0008031489	0.0000065818	0.0003768942	0.0006643183	0.0002838637	0.0011866249	0.0009481820	0.0021348069
0.0993178295	0.9121315678	0.8755196477	0.8890856519	0.8409500857	0.9847416229	0.9458594725	0.0297610976	0.0026820074	0.0203011344	0.0270790902	0.0176191270	0.0008857229	0.0000071932	0.0004121361	0.0007332771	0.0003104336	0.0013050522	0.0010437108	0.0023487629
0.0993178295	0.9187982344	0.8767521262	0.8891866242	0.8416821934	0.9860158737	0.9465754101	0.0311678184	0.0027955696	0.0211713279	0.0283722488	0.0183757583	0.0009714329	0.0000078152	0.0004482251	0.0008049845	0.0003376685	0.0014274732	0.0011426530	0.0025701262
0.0993178295	0.9254649011	0.8779739568	0.8892850010	0.8424007829	0.9872807433	0.9472787486	0.0325604357	0.0029062004	0.0220247176	0.0296542353	0.0191185172	0.0010601820	0.0000084460	0.0004850882	0.0008793737	0.0003655177	0.0015537162	0.0012448914	0.0027986075
0.0993178295	0.9321315678	0.8791854223	0.8893807854	0.8431061235	0.9885365602	0.9479697981	0.0339393267	0.0030139040	0.0228616654	0.0309254227	0.0198477614	0.0011518779	0.0000090836	0.0005226557	0.0009563818	0.0003939336	0.0016836173	0.0013503154	0.0030339327
0.0993178295	0.9387982344	0.8803867962	0.8894739802	0.8437984759	0.9897836428	0.9486488585	0.0353048565	0.0031186846	0.0236825208	0.0321861719	0.0205638362	0.0012464329	0.0000097262	0.0005608618	0.0010359497	0.0004228714	0.0018170209	0.0014588210	0.0032758419
0.0993178295	0.9454649011	0.8815783439	0.8895645879	0.8444780922	0.9910223000	0.9493162202	0.0366573779	0.0032205461	0.0244876215	0.0334368319	0.0212670755	0.0013437634	0.0000103719	0.0005996436	0.0011180217	0.0004522885	0.0019537789	0.0015703102	0.0035240891
0.0993178295	0.9521315678	0.8827603222	0.8896526109	0.8451452164	0.9922528315	0.9499721645	0.0379972324	0.0033194918	0.0252772937	0.0346777405	0.0219578019	0.0014437897	0.0000110190	0.0006389416	0.0012025457	0.0004821451	0.0020937503	0.0016846908	0.0037784410
0.0993178295	0.9587982344	0.8839329802	0.8897380512	0.8458000848	0.9934755280	0.9506169638	0.0393247499	0.0034155251	0.0260518527	0.0359092248	0.0226363276	0.0015464360	0.0000116658	0.0006786990	0.0012894724	0.0005124033	0.0022368008	0.0018018758	0.0040386765
0.0993178295	0.9654649011	0.8850965594	0.8898209108	0.8464429260	0.9946906716	0.9512508818	0.0406402501	0.0035086488	0.0268116032	0.0371316013	0.0233029544	0.0016516299	0.0000123106	0.0007188621	0.0013787558	0.0005430277	0.0023828026	0.0019217835	0.0043045861
0.0993178295	0.9721315678	0.8862512937	0.8899011912	0.8470739616	0.9958985363	0.9518741743	0.0419440420	0.0035988656	0.0275568400	0.0383451764	0.0239579744	0.0017593027	0.0000129518	0.0007593794	0.0014703526	0.0005739845	0.0025316339	0.0020443371	0.0045759710
0.0993178295	0.9787982344	0.8873974103	0.8899788939	0.8476934058	0.9970993878	0.9524870889	0.0432364250	0.0036861779	0.0282878481	0.0395502471	0.0246016702	0.0018693885	0.0000135879	0.0008002023	0.0015642220	0.0006052422	0.0026831787	0.0021694642	0.0048526429
0.0993178295	0.9854649011	0.8885351293	0.8900540203	0.8483014667	0.9982934844	0.9530898657	0.0445176889	0.0037705880	0.0290049032	0.0407471009	0.0252343151	0.0019818246	0.0000142173	0.0008412844	0.0016603262	0.0006367707	0.0028373264	0.0022970969	0.0051344233
0.1019844961	0.5854649011	0.7926873469	0.8808004786	0.7792626267	0.8999624389	0.8847209393	-0.0696276180	-0.0066804411	-0.0558830504	-0.0629471769	-0.0492026093	0.0048480052	0.0000446283	0.0031229153	0.0039623471	0.0024208968	0.0080155488	0.0063832438	0.0143987926
