tau_real	tau_imag	v4_value	u4_value	w4_value	v4_over_u4_value	w4_over_u4_value	v4_log_residual	u4_log_residual	w4_log_residual	v4_over_u4_log_residual	w4_over_u4_log_residual	v4_chi2	u4_chi2	w4_chi2	v4_over_u4_chi2	w4_over_u4_chi2	corr_score	ratio_score	total_score
0.5693333333	1.0193587371	0.9178042437	0.8963138851	0.8602672792	1.0239763758	0.9597835016	0.0264879445	0.0027944887	0.0139861314	0.0236934558	0.0111916427	0.0007016112	0.0000078092	0.0001956119	0.0005613798	0.0001252529	0.0009050322	0.0006866327	0.0015916650
0.5693333333	1.0260254038	0.9185854833	0.8963397796	0.8605952484	1.0248183828	0.9601216726	0.0273387876	0.0028233782	0.0143672998	0.0245154094	0.0115439216	0.0007474093	0.0000079715	0.0002064193	0.0006010053	0.0001332621	0.0009618001	0.0007342674	0.0016960675
0.5693333333	1.0326920705	0.9193662507	0.8963634614	0.8609194497	1.0256623461	0.9604579914	0.0281883936	0.0028497984	0.0147439464	0.0253385952	0.0118941480	0.0007945855	0.0000081214	0.0002173840	0.0006420444	0.0001414708	0.0010200908	0.0007835152	0.0018036060
0.5693333333	1.0393587371	0.9201465307	0.8963849191	0.8612398452	1.0265082679	0.9607924306	0.0290367487	0.0028737368	0.0151160322	0.0261630119	0.0122422954	0.0008431328	0.0000082584	0.0002284944	0.0006845032	0.0001498738	0.0010798856	0.0008343770	0.0019142626
0.5693333333	1.0460254038	0.9209263097	0.8964041420	0.8615563993	1.0273561516	0.9611249646	0.0298838407	0.0028951815	0.0154835209	0.0269886592	0.0125883394	0.0008930439	0.0000083821	0.0002397394	0.0007283877	0.0001584663	0.0011411654	0.0008868540	0.0020280194
0.5693333333	1.0526920705	0.9217055754	0.8964211198	0.8618690783	1.0282060017	0.9614555696	0.0307296589	0.0029141211	0.0158463785	0.0278155377	0.0129322574	0.0009443119	0.0000084921	0.0002511077	0.0007737041	0.0001672433	0.0012039117	0.0009409474	0.0021448592
0.5693333333	1.0593587371	0.9224843172	0.8964358426	0.8621778508	1.0290578237	0.9617842236	0.0315741943	0.0029305450	0.0162045736	0.0286436493	0.0132740286	0.0009969297	0.0000085881	0.0002625882	0.0008204586	0.0001761998	0.0012681060	0.0009966585	0.0022647645
0.5693333333	1.0660254038	0.9232625256	0.8964483012	0.8624826873	1.0299116239	0.9621109061	0.0324174394	0.0029444428	0.0165580767	0.0294729965	0.0136136339	0.0010508904	0.0000086697	0.0002741699	0.0008686575	0.0001853310	0.0013337300	0.0010539886	0.0023877186
0.5720000000	0.6660254038	0.8774465990	0.8924992685	0.8400598488	0.9831342501	0.9412442994	-0.0184800835	-0.0014704871	-0.0097838615	-0.0170095964	-0.0083133744	0.0003415135	0.0000021623	0.0000957239	0.0002893264	0.0000691122	0.0004393998	0.0003584386	0.0007978383
0.5720000000	0.6726920705	0.8781445972	0.8925946434	0.8404173695	0.9838111888	0.9415442673	-0.0176849118	-0.0013636301	-0.0093583624	-0.0163212817	-0.0079947323	0.0003127561	0.0000018595	0.0000875789	0.0002663842	0.0000639157	0.0004021945	0.0003303000	0.0007324945
0.5720000000	0.6793587371	0.8788486250	0.8926906612	0.8407809079	0.9844940282	0.9418502337	-0.0168835110	-0.0012560643	-0.0089258871	-0.0156274467	-0.0076698227	0.0002850529	0.0000015777	0.0000796715	0.0002442171	0.0000588262	0.0003663021	0.0003030433	0.0006693454
0.5720000000	0.6860254038	0.8795583598	0.8927871765	0.8411500018	0.9851825642	0.9421618320	-0.0160762635	-0.0011479529	-0.0084869941	-0.0149283106	-0.0073390411	0.0002584462	0.0000013178	0.0000720291	0.0002228545	0.0000538615	0.0003317931	0.0002767160	0.0006085091
0.5720000000	0.6926920705	0.8802734917	0.8928840502	0.8415242070	0.9858766001	0.9424787090	-0.0152635360	-0.0010394517	-0.0080422196	-0.0142240843	-0.0070027680	0.0002329755	0.0000010805	0.0000646773	0.0002023246	0.0000490388	0.0002987333	0.0002513633	0.0005500966
0.5720000000	0.6993587371	0.8809937231	0.8929811500	0.8419030972	0.9865759463	0.9428005252	-0.0144456800	-0.0009307091	-0.0075920782	-0.0135149709	-0.0066613690	0.0002086777	0.0000008662	0.0000576397	0.0001826544	0.0000443738	0.0002671835	0.0002270283	0.0004942118
0.5720000000	0.7060254038	0.8817187686	0.8930783495	0.8422862632	0.9872804208	0.9431269538	-0.0136230324	-0.0008218668	-0.0071370628	-0.0128011656	-0.0063151960	0.0001855870	0.0000006755	0.0000509377	0.0001638698	0.0000398817	0.0002372001	0.0002037515	0.0004409517
0.5720000000	0.7126920705	0.8824483545	0.8931755280	0.8426733122	0.9879898483	0.9434576808	-0.0127959159	-0.0007130596	-0.0066776464	-0.0120828563	-0.0059645868	0.0001637355	0.0000005085	0.0000445910	0.0001459954	0.0000355763	0.0002088349	0.0001815717	0.0003904066
0.5720000000	0.7193587371	0.8831822182	0.8932725709	0.8430638674	0.9887040607	0.9437924043	-0.0119646393	-0.0006044163	-0.0062142822	-0.0113602230	-0.0056098659	0.0001431526	0.0000003653	0.0000386173	0.0001290547	0.0000314706	0.0001821352	0.0001605253	0.0003426605
0.5720000000	0.7260254038	0.8839201082	0.8933693684	0.8434575672	0.9894228966	0.9441308343	-0.0111294979	-0.0004960593	-0.0057474042	-0.0106334386	-0.0052513449	0.0001238657	0.0000002461	0.0000330327	0.0001130700	0.0000275766	0.0001571445	0.0001406466	0.0002977911
0.5720000000	0.7326920705	0.8846617838	0.8934658163	0.8438540650	0.9901462010	0.9444726923	-0.0102907745	-0.0003881055	-0.0052774284	-0.0099026690	-0.0048893229	0.0001059000	0.0000001506	0.0000278513	0.0000980629	0.0000239055	0.0001339019	0.0001219683	0.0002558702
0.5720000000	0.7393587371	0.8854070141	0.8935618150	0.8442530284	0.9908738257	0.9448177108	-0.0094487390	-0.0002806660	-0.0048047529	-0.0091680729	-0.0045240869	0.0000892787	0.0000000788	0.0000230857	0.0000840536	0.0000204674	0.0001124431	0.0001045209	0.0002169640
0.5720000000	0.7460254038	0.8861555785	0.8936572695	0.8446541388	0.9916056286	0.9451656330	-0.0086036495	-0.0001738469	-0.0043297589	-0.0084298026	-0.0041559120	0.0000740228	0.0000000302	0.0000187468	0.0000710616	0.0000172716	0.0000927998	0.0000883332	0.0001811330
0.5720000000	0.7526920705	0.8869072657	0.8937520897	0.8450570908	0.9923414736	0.9455162126	-0.0077557525	-0.0000677491	-0.0038528112	-0.0076880035	-0.0037850621	0.0000601517	0.0000000046	0.0000148442	0.0000591054	0.0000143267	0.0000750004	0.0000734321	0.0001484325
0.5720000000	0.7593587371	0.8876618740	0.8938461892	0.8454615917	0.9930812310	0.9458692132	-0.0069052833	0.0000375314	-0.0033742587	-0.0069428146	-0.0034117901	0.0000476829	0.0000000014	0.0000113856	0.0000482027	0.0000116403	0.0000590700	0.0000598430	0.0001189130
0.5720000000	0.7660254038	0.8884192101	0.8939394862	0.8458673614	0.9938247766	0.9462244083	-0.0060524661	0.0001419029	-0.0028944353	-0.0061943690	-0.0030363381	0.0000366323	0.0000000201	0.0000083778	0.0000383702	0.0000092193	0.0000450302	0.0000475896	0.0000926198
0.5720000000	0.7726920705	0.8891790898	0.8940319023	0.8462741311	0.9945719918	0.9465815806	-0.0051975152	0.0002452782	-0.0024136601	-0.0054427934	-0.0026589383	0.0000270142	0.0000000602	0.0000058258	0.0000296240	0.0000070700	0.0000329001	0.0000366940	0.0000695940
0.5720000000	0.7793587371	0.8899413368	0.8941233630	0.8466816440	0.9953227637	0.9469405219	-0.0043406343	0.0003475744	-0.0019322384	-0.0046882088	-0.0022798128	0.0000188411	0.0000001208	0.0000037335	0.0000219793	0.0000051975	0.0000226955	0.0000271768	0.0000498723
0.5720000000	0.7860254038	0.8907057832	0.8942137975	0.8470896538	0.9960769848	0.9473010327	-0.0034820179	0.0004487125	-0.0014504616	-0.0039307304	-0.0018991741	0.0000121244	0.0000002013	0.0000021038	0.0000154506	0.0000036069	0.0000144296	0.0000190575	0.0000334871
0.5720000000	0.7926920705	0.8914722684	0.8943031380	0.8474979249	0.9968345525	0.9476629220	-0.0026218510	0.0005486170	-0.0009686085	-0.0031704681	-0.0015172256	0.0000068741	0.0000003010	0.0000009382	0.0000100519	0.0000023020	0.0000081133	0.0000123538	0.0000204671
0.5720000000	0.7993587371	0.8922406395	0.8943913201	0.8479062319	0.9975953696	0.9480260069	-0.0017603097	0.0006472165	-0.0004869453	-0.0024075262	-0.0011341618	0.0000030987	0.0000004189	0.0000002371	0.0000057962	0.0000012863	0.0000037547	0.0000070825	0.0000108372
0.5720000000	0.8060254038	0.8930107507	0.8944782825	0.8483143589	0.9983593433	0.9483901124	-0.0008975615	0.0007444426	-0.0000057259	-0.0016420041	-0.0007501685	0.0000008056	0.0000005542	0.0000000000	0.0000026962	0.0000005628	0.0000013598	0.0000032589	0.0000046188
0.5720000000	0.8126920705	0.8937824631	0.8945639667	0.8487220997	0.9991263860	0.9487550709	-0.0000337655	0.0008402304	0.0004748068	-0.0008739959	-0.0003654236	0.0000000011	0.0000007060	0.0000002254	0.0000007639	0.0000001335	0.0000009326	0.0000008974	0.0000018300
0.5720000000	0.8193587371	0.8945556443	0.8946483170	0.8491292568	0.9998964143	0.9491207222	0.0008309269	0.0009345180	0.0009544213	-0.0001035910	0.0000199033	0.0000006904	0.0000008733	0.0000009109	0.0000000107	0.0000000004	0.0000024747	0.0000000111	0.0000024858
0.5720000000	0.8260254038	0.8953301683	0.8947312803	0.8495356415	1.0006693496	0.9494869132	0.0016963722	0.0010272465	0.0014328967	0.0006691257	0.0004056502	0.0000028777	0.0000010552	0.0000020532	0.0000004477	0.0000001646	0.0000059861	0.0000006123	0.0000065984
0.5720000000	0.8326920705	0.8961059154	0.8948128060	0.8499410733	1.0014451172	0.9498534974	0.0025624340	0.0011183599	0.0019100223	0.0014440740	0.0007916624	0.0000065661	0.0000012507	0.0000036482	0.0000020853	0.0000006267	0.0000114650	0.0000027121	0.0000141771
0.5720000000	0.8393587371	0.8968827716	0.8948928460	0.8503453799	1.0022236468	0.9502203350	0.0034289830	0.0012078048	0.0023855969	0.0022211782	0.0011777921	0.0000117579	0.0000014588	0.0000056911	0.0000049336	0.0000013872	0.0000189078	0.0000063208	0.0000252286
0.5720000000	0.8460254038	0.8976606288	0.8949713544	0.8507483964	1.0030048720	0.9505872922	0.0042958967	0.0012955303	0.0028594292	0.0030003664	0.0015638988	0.0000184547	0.0000016784	0.0000081763	0.0000090022	0.0000024458	0.0000283095	0.0000114480	0.0000397574
0.5720000000	0.8526920705	0.8984393839	0.8950482874	0.8511499654	1.0037887302	0.9509542416	0.0051630592	0.0013814881	0.0033313363	0.0037815711	0.0019498482	0.0000266572	0.0000019085	0.0000110978	0.0000143003	0.0000038019	0.0000396635	0.0000181022	0.0000577657
0.5720000000	0.8593587371	0.8992189396	0.8951236035	0.8515499365	1.0045751627	0.9513210614	0.0060303605	0.0014656320	0.0038011444	0.0045647285	0.0023355124	0.0000363652	0.0000021481	0.0000144487	0.0000208367	0.0000054546	0.0000529620	0.0000262914	0.0000792534
0.5720000000	0.8660254038	0.8999992032	0.8951972628	0.8519481662	1.0053641143	0.9516876353	0.0068976968	0.0015479182	0.0042686879	0.0053497786	0.0027207697	0.0000475782	0.0000023961	0.0000182217	0.0000286201	0.0000074026	0.0000681960	0.0000360227	0.0001042187
0.5720000000	0.8726920705	0.9007800869	0.8952692276	0.8523445173	1.0061555331	0.9520538527	0.0077649700	0.0016283048	0.0047338089	0.0061366652	0.0031055041	0.0000602948	0.0000026514	0.0000224089	0.0000376587	0.0000096442	0.0000853551	0.0000473028	0.0001326579
0.5720000000	0.8793587371	0.9015615077	0.8953394618	0.8527388592	1.0069493708	0.9524196079	0.0086320873	0.0017067521	0.0051963573	0.0069253352	0.0034896052	0.0000745129	0.0000029130	0.0000270021	0.0000479603	0.0000121773	0.0001044281	0.0000601376	0.0001645657
0.5720000000	0.8860254038	0.9023433869	0.8954079311	0.8531310669	1.0077455822	0.9527848003	0.0094989614	0.0017832222	0.0056561904	0.0077157392	0.0038729681	0.0000902303	0.0000031799	0.0000319925	0.0000595326	0.0000149999	0.0001254026	0.0000745325	0.0001999352
0.5720000000	0.8926920705	0.9031256500	0.8954746028	0.8535210214	1.0085441253	0.9531493341	0.0103655099	0.0018576790	0.0061131722	0.0085078308	0.0042554932	0.0001074438	0.0000034510	0.0000373709	0.0000723832	0.0000181092	0.0001482656	0.0000904924	0.0002387580
0.5720000000	0.8993587371	0.9039082268	0.8955394457	0.8539086092	1.0093449608	0.9535131180	0.0112316550	0.0019300882	0.0065671737	0.0093015668	0.0046370855	0.0001261501	0.0000037252	0.0000431278	0.0000865191	0.0000215026	0.0001730031	0.0001080217	0.0002810248
0.5720000000	0.9060254038	0.9046910507	0.8956024301	0.8542937221	1.0101480527	0.9538760652	0.0120973239	0.0020004169	0.0070180722	0.0100969069	0.0050176552	0.0001463452	0.0000040017	0.0000492533	0.0001019475	0.0000251769	0.0001996002	0.0001271244	0.0003267246
0.5720000000	0.9126920705	0.9054740593	0.8956635277	0.8546762569	1.0109533673	0.9542380933	0.0129624478	0.0020686341	0.0074657510	0.0108938137	0.0053971169	0.0001680251	0.0000042792	0.0000557374	0.0001186752	0.0000291289	0.0002280417	0.0001478040	0.0003758458
0.5720000000	0.9193587371	0.9062571933	0.8957227114	0.8550561154	1.0117608739	0.9545991237	0.0138269624	0.0021347101	0.0079100995	0.0116922524	0.0057753895	0.0001911849	0.0000045570	0.0000625697	0.0001367088	0.0000333551	0.0002583116	0.0001700639	0.0004283754
0.5720000000	0.9260254038	0.9070403973	0.8957799557	0.8554332041	1.0125705442	0.9549590819	0.0146908074	0.0021986165	0.0083510128	0.0124921909	0.0061523963	0.0002158198	0.0000048339	0.0000697394	0.0001560548	0.0000378520	0.0002903931	0.0001939068	0.0004843000
0.5720000000	0.9326920705	0.9078236188	0.8958352360	0.8558074339	1.0133823524	0.9553178972	0.0155539261	0.0022603264	0.0087883911	0.0132935997	0.0065280646	0.0002419246	0.0000051091	0.0000772358	0.0001767198	0.0000426156	0.0003242695	0.0002193354	0.0005436049
0.5720000000	0.9393587371	0.9086068088	0.8958885289	0.8561787200	1.0141962750	0.9556755025	0.0164162658	0.0023198143	0.0092221401	0.0140964515	0.0069023257	0.0002694938	0.0000053815	0.0000850479	0.0001987099	0.0000476421	0.0003599232	0.0002463520	0.0006062752
0.5720000000	0.9460254038	0.9093899211	0.8959398123	0.8565469819	1.0150122907	0.9560318340	0.0172777772	0.0023770557	0.0096521703	0.0149007214	0.0072751145	0.0002985216	0.0000056504	0.0000931644	0.0002220315	0.0000529273	0.0003973364	0.0002749588	0.0006722952
0.5720000000	0.9526920705	0.9101729126	0.8959890649	0.8569121428	1.0158303804	0.9563868315	0.0181384142	0.0024320274	0.0100783969	0.0157063868	0.0076463695	0.0003290021	0.0000059148	0.0001015741	0.0002466906	0.0000584670	0.0004364909	0.0003051576	0.0007416485
0.5720000000	0.9593587371	0.9109557429	0.8960362666	0.8572741301	1.0166505272	0.9567404379	0.0189981341	0.0024847071	0.0105007399	0.0165134270	0.0080160328	0.0003609291	0.0000061738	0.0001102655	0.0002726933	0.0000642568	0.0004773684	0.0003369501	0.0008143185
0.5720000000	0.9660254038	0.9117383741	0.8960813982	0.8576328744	1.0174727161	0.9570925991	0.0198568972	0.0025350738	0.0109191233	0.0173218233	0.0083840494	0.0003942964	0.0000064266	0.0001192273	0.0003000456	0.0000702923	0.0005199502	0.0003703378	0.0008902881
0.5720000000	0.9726920705	0.9125207710	0.8961244413	0.8579883102	1.0182969339	0.9574432642	0.0207146667	0.0025831075	0.0113334756	0.0181315592	0.0087503680	0.0004290974	0.0000066724	0.0001284477	0.0003287534	0.0000765689	0.0005642175	0.0004053224	0.0009695399
0.5720000000	0.9793587371	0.9133029008	0.8961653785	0.8583403750	1.0191231693	0.9577923848	0.0215714087	0.0026287890	0.0117437290	0.0189426197	0.0091149400	0.0004653257	0.0000069105	0.0001379152	0.0003588228	0.0000830821	0.0006101514	0.0004419050	0.0010520563
0.5720000000	0.9860254038	0.9140847331	0.8962041933	0.8586890100	1.0199514128	0.9581399154	0.0224270918	0.0026721001	0.0121498198	0.0197549917	0.0094777197	0.0005029744	0.0000071401	0.0001476181	0.0003902597	0.0000898272	0.0006577327	0.0004800869	0.0011378196
0.5720000000	0.9926920705	0.9148662396	0.8962408697	0.8590341589	1.0207816565	0.9584858133	0.0232816872	0.0027130235	0.0125516878	0.0205686637	0.0098386643	0.0005420370	0.0000073605	0.0001575449	0.0004230699	0.0000967993	0.0007069423	0.0005198692	0.0012268116
0.5720000000	0.9993587371	0.9156473942	0.8962753929	0.8593757689	1.0216138940	0.9588300379	0.0241351686	0.0027515427	0.0129492762	0.0213836259	0.0101977336	0.0005825064	0.0000075710	0.0001676838	0.0004572595	0.0001039938	0.0007577611	0.0005612532	0.0013190143
0.5720000000	1.0060254038	0.9164281728	0.8963077483	0.8597137897	1.0224481206	0.9591725513	0.0249875118	0.0027876420	0.0133425319	0.0221998698	0.0105548899	0.0006243757	0.0000077709	0.0001780232	0.0004928342	0.0001114057	0.0008101699	0.0006042399	0.0014144098
0.5720000000	1.0126920705	0.9172085531	0.8963379226	0.8600481739	1.0232843329	0.9595133178	0.0258386950	0.0028213064	0.0137314045	0.0230173886	0.0109100981	0.0006676382	0.0000079598	0.0001885515	0.0005298002	0.0001190302	0.0008641494	0.0006488304	0.0015129798
0.5720000000	1.0193587371	0.9179885150	0.8963659026	0.8603788767	1.0241225289	0.9598523039	0.0266886985	0.0028525218	0.0141158472	0.0238361766	0.0112633254	0.0007122866	0.0000081369	0.0001992571	0.0005681633	0.0001268625	0.0009196806	0.0006950258	0.0016147065
0.5720000000	1.0260254038	0.9187680398	0.8963916760	0.8607058557	1.0249627081	0.9601894782	0.0275375043	0.0028812747	0.0144958157	0.0246562296	0.0116145410	0.0007583141	0.0000083017	0.0002101287	0.0006079297	0.0001348976	0.0009767446	0.0007428272	0.0017195718
0.5720000000	1.0326920705	0.9195471107	0.8964152312	0.8610290711	1.0258048711	0.9605248115	0.0283850967	0.0029075522	0.0148712688	0.0254775445	0.0119637167	0.0008057137	0.0000084539	0.0002211546	0.0006491053	0.0001431305	0.0010353222	0.0007922358	0.0018275580
0.5720000000	1.0393587371	0.9203257124	0.8964365571	0.8613484851	1.0266490195	0.9608582764	0.0292314615	0.0029313420	0.0152421679	0.0263001194	0.0123108258	0.0008544783	0.0000085928	0.0002323237	0.0006916963	0.0001515564	0.0010953948	0.0008432527	0.0019386475
0.5720000000	1.0460254038	0.9211038313	0.8964556430	0.8616640626	1.0274951566	0.9611898473	0.0300765863	0.0029526327	0.0156084768	0.0271239536	0.0126558441	0.0009046010	0.0000087180	0.0002436245	0.0007357089	0.0001601704	0.0011569436	0.0008958792	0.0020528229
0.5720000000	1.0526920705	0.9218814550	0.8964724790	0.8619757702	1.0283432861	0.9615195005	0.0309204603	0.0029714131	0.0159701621	0.0279490472	0.0129987490	0.0009560749	0.0000088293	0.0002550461	0.0007811492	0.0001689675	0.0012199502	0.0009501167	0.0021700670
0.5720000000	1.0593587371	0.9226585726	0.8964870555	0.8622835766	1.0291934133	0.9618472139	0.0317630744	0.0029876728	0.0163271925	0.0287754016	0.0133395196	0.0010088929	0.0000089262	0.0002665772	0.0008280237	0.0001779428	0.0012843963	0.0010059665	0.0022903628
0.5720000000	1.0660254038	0.9234351748	0.8964993635	0.8625874527	1.0300455442	0.9621729673	0.0326044209	0.0030014019	0.0166795389	0.0296030190	0.0136781370	0.0010630483	0.0000090084	0.0002782070	0.0008763387	0.0001870914	0.0013502637	0.0010634302	0.0024136939
0.5746666667	0.6660254038	0.8777440359	0.8925377748	0.8402071937	0.9834250837	0.9413687773	-0.0181411610	-0.0014273438	-0.0096084787	-0.0167138172	-0.0081811350	0.0003291017	0.0000020373	0.0000923229	0.0002793517	0.0000669310	0.0004234619	0.0003462827	0.0007697445
0.5746666667	0.6726920705	0.8784396887	0.8926340304	0.8405650071	0.9840983637	0.9416681176	-0.0173489285	-0.0013195047	-0.0091827061	-0.0160294238	-0.0078632014	0.0003009853	0.0000017411	0.0000843221	0.0002569424	0.0000618299	0.0003870485	0.0003187724	0.0007058209
0.5746666667	0.6793587371	0.8791413669	0.8927308963	0.8409287665	0.9847775747	0.9419734099	-0.0165504694	-0.0012109936	-0.0087500439	-0.0153394758	-0.0075390503	0.0002739180	0.0000014665	0.0000765633	0.0002352995	0.0000568373	0.0003519478	0.0002921368	0.0006440846
0.5746666667	0.6860254038	0.8798487487	0.8928282270	0.8412980120	0.9854625135	0.9422842900	-0.0157461649	-0.0011019737	-0.0083110477	-0.0146441912	-0.0072090740	0.0002479417	0.0000012143	0.0000690735	0.0002144523	0.0000519707	0.0003182296	0.0002664231	0.0005846527
0.5746666667	0.6926920705	0.8805615252	0.8929258840	0.8416723023	0.9861529843	0.9426004077	-0.0149363804	-0.0009926004	-0.0078662505	-0.0139437800	-0.0068736501	0.0002230955	0.0000009853	0.0000618779	0.0001944290	0.0000472471	0.0002859586	0.0002416761	0.0005276347
0.5746666667	0.6993587371	0.8812793998	0.8930237348	0.8420512133	0.9868487985	0.9429214257	-0.0141214662	-0.0008830219	-0.0074161636	-0.0132384443	-0.0065331417	0.0001994158	0.0000007797	0.0000549995	0.0001752564	0.0000426819	0.0002551950	0.0002179383	0.0004731334
0.5746666667	0.7060254038	0.8820020880	0.8931216537	0.8424343383	0.9875497748	0.9432470200	-0.0133017578	-0.0007733793	-0.0069612769	-0.0125283786	-0.0061878976	0.0001769368	0.0000005981	0.0000484594	0.0001569603	0.0000382901	0.0002259943	0.0001952503	0.0004212446
0.5746666667	0.7126920705	0.8827293170	0.8932195204	0.8428212870	0.9882557388	0.9435768787	-0.0124775768	-0.0006638070	-0.0065020602	-0.0118137698	-0.0058382532	0.0001556899	0.0000004406	0.0000422768	0.0001395652	0.0000340852	0.0001984073	0.0001736504	0.0003720577
0.5746666667	0.7193587371	0.8834608254	0.8933172205	0.8432116850	0.9889665229	0.9439107024	-0.0116492306	-0.0005544333	-0.0060389637	-0.0110947973	-0.0054845304	0.0001357046	0.0000003074	0.0000364691	0.0001230945	0.0000300801	0.0001724811	0.0001531746	0.0003256557
0.5746666667	0.7260254038	0.8841963626	0.8934146449	0.8436051732	0.9896819663	0.9442482032	-0.0108170136	-0.0004453800	-0.0055724184	-0.0103716336	-0.0051270384	0.0001170078	0.0000001984	0.0000310518	0.0001075708	0.0000262865	0.0001482580	0.0001338573	0.0002821153
0.5746666667	0.7326920705	0.8849356885	0.8935116899	0.8440014073	0.9904019147	0.9445891048	-0.0099812072	-0.0003367634	-0.0051028373	-0.0096444438	-0.0047660739	0.0000996245	0.0000001134	0.0000260389	0.0000930153	0.0000227155	0.0001257769	0.0001157308	0.0002415076
0.5746666667	0.7393587371	0.8856785734	0.8936082564	0.8444000572	0.9911262201	0.9449331417	-0.0091420803	-0.0002286940	-0.0046306156	-0.0089133864	-0.0044019216	0.0000835776	0.0000000523	0.0000214426	0.0000794485	0.0000193769	0.0001050725	0.0000988254	0.0002038979
0.5746666667	0.7460254038	0.8864247975	0.8937042502	0.8448008066	0.9918547409	0.9452800593	-0.0082998900	-0.0001212770	-0.0041561316	-0.0081786130	-0.0040348545	0.0000688882	0.0000000147	0.0000172734	0.0000668897	0.0000162801	0.0000861763	0.0000831698	0.0001693461
0.5746666667	0.7526920705	0.8871741504	0.8937995815	0.8452033523	0.9925873415	0.9456296129	-0.0074548817	-0.0000146129	-0.0036797473	-0.0074402688	-0.0036651344	0.0000555753	0.0000000002	0.0000135405	0.0000553576	0.0000134332	0.0000691160	0.0000687908	0.0001379068
0.5746666667	0.7593587371	0.8879264310	0.8938941649	0.8456074039	0.9933238922	0.9459815682	-0.0066072895	0.0000912032	-0.0032018090	-0.0066984927	-0.0032930122	0.0000436563	0.0000000083	0.0000102516	0.0000448698	0.0000108439	0.0000539162	0.0000557137	0.0001096299
0.5746666667	0.7660254038	0.8886814471	0.8939879188	0.8460126833	0.9940642691	0.9463357004	-0.0057573371	0.0001960803	-0.0027226478	-0.0059534173	-0.0029187281	0.0000331469	0.0000000384	0.0000074128	0.0000354432	0.0000085190	0.0000405982	0.0000439622	0.0000845603
0.5746666667	0.7726920705	0.8894390150	0.8940807658	0.8464189239	0.9948083540	0.9466917937	-0.0049052374	0.0002999320	-0.0022425803	-0.0052051694	-0.0025425123	0.0000240614	0.0000000900	0.0000050292	0.0000270938	0.0000064644	0.0000291805	0.0000335582	0.0000627386
0.5746666667	0.7793587371	0.8901989593	0.8941726320	0.8468258708	0.9955560341	0.9470496418	-0.0040511937	0.0004026760	-0.0017619092	-0.0044538697	-0.0021645853	0.0000164122	0.0000001621	0.0000031043	0.0000198370	0.0000046854	0.0000196786	0.0000245224	0.0000442010
0.5746666667	0.7860254038	0.8909611126	0.8942634472	0.8472332798	0.9963072017	0.9474090465	-0.0031953993	0.0005042342	-0.0012809237	-0.0036996335	-0.0017851579	0.0000102106	0.0000002543	0.0000016408	0.0000136873	0.0000031868	0.0000121056	0.0000168741	0.0000289797
0.5746666667	0.7926920705	0.8917253152	0.8943531443	0.8476409172	0.9970617545	0.9477698185	-0.0023380386	0.0006045320	-0.0007998999	-0.0029425706	-0.0014044319	0.0000054664	0.0000003655	0.0000006398	0.0000086587	0.0000019724	0.0000064717	0.0000106312	0.0000171029
0.5746666667	0.7993587371	0.8924914147	0.8944416596	0.8480485594	0.9978195952	0.9481317761	-0.0014792869	0.0007034985	-0.0003191017	-0.0021827854	-0.0010226002	0.0000021883	0.0000004949	0.0000001018	0.0000047646	0.0000010457	0.0000027850	0.0000058103	0.0000085953
0.5746666667	0.8060254038	0.8932592660	0.8945289325	0.8484559924	0.9985806311	0.9484947457	-0.0006193110	0.0008010662	0.0001612188	-0.0014203772	-0.0006398474	0.0000003835	0.0000006417	0.0000000260	0.0000020175	0.0000004094	0.0000010512	0.0000024269	0.0000034781
0.5746666667	0.8126920705	0.8940287305	0.8946149052	0.8488630116	0.9993447744	0.9488585610	0.0002417305	0.0008971709	0.0006408213	-0.0006554404	-0.0002563496	0.0000000584	0.0000008049	0.0000004107	0.0000004296	0.0000000657	0.0000012740	0.0000004953	0.0000017693
0.5746666667	0.8193587371	0.8947996767	0.8946995225	0.8492694213	1.0001119417	0.9492230631	0.0011036871	0.0009917517	0.0011194762	0.0001119355	0.0001277245	0.0000012181	0.0000009836	0.0000012532	0.0000000125	0.0000000163	0.0000034549	0.0000000288	0.0000034838
0.5746666667	0.8260254038	0.8955719790	0.8947827321	0.8496750344	1.0008820542	0.9495880999	0.0019664156	0.0010847502	0.0015969646	0.0008816654	0.0005122144	0.0000038668	0.0000011767	0.0000025503	0.0000007773	0.0000002624	0.0000075938	0.0000010397	0.0000086335
0.5746666667	0.8326920705	0.8963455180	0.8948644841	0.8500796720	1.0016550372	0.9499535261	0.0028297803	0.0011761112	0.0020730776	0.0016536691	0.0008969664	0.0000080077	0.0000013832	0.0000042977	0.0000027346	0.0000008045	0.0000136885	0.0000035392	0.0000172277
0.5746666667	0.8393587371	0.8971201805	0.8949447309	0.8504831633	1.0024308200	0.9503192029	0.0036936524	0.0012657821	0.0025476161	0.0024278703	0.0012818340	0.0000136431	0.0000016022	0.0000064903	0.0000058946	0.0000016431	0.0000217356	0.0000075377	0.0000292733
0.5746666667	0.8460254038	0.8978958584	0.8950234274	0.8508853449	1.0032093361	0.9506849975	0.0045579098	0.0013537127	0.0030203903	0.0032041971	0.0016666777	0.0000207745	0.0000018325	0.0000091228	0.0000102669	0.0000027778	0.0000317298	0.0000130447	0.0000447745
